771     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,5        ,    75.4225,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005587,NIL  ,30 APR 2020 09:00:12,400063001007112
772     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,10       ,    75.4225,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005587,NIL  ,30 APR 2020 09:00:12,400063001007112
773     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,40       ,    75.4225,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005587,NIL  ,30 APR 2020 09:00:12,400063001007112
774     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,7        ,    75.4225,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005587,NIL  ,30 APR 2020 09:00:12,400063001007112
775     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,5        ,    75.4225,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005587,NIL  ,30 APR 2020 09:00:12,400063001007112
776     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,50       ,    75.4225,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005587,NIL  ,30 APR 2020 09:00:12,400063001007112
777     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,15       ,    75.4225,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005587,NIL  ,30 APR 2020 09:00:12,400063001007112
778     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,260      ,    75.4225,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005587,NIL  ,30 APR 2020 09:00:12,400063001007112
779     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,46       ,    75.4225,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:12,30 APR 2020 09:00:12,1000000000005587,NIL  ,30 APR 2020 09:00:12,400063001007112
847     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6700,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:13,30 APR 2020 09:00:13,1000000000006355,NIL  ,30 APR 2020 09:00:13,111111111111110
848     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6700,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:13,30 APR 2020 09:00:13,1000000000006357,NIL  ,30 APR 2020 09:00:13,111111111111110
849     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6700,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:13,30 APR 2020 09:00:13,1000000000006358,NIL  ,30 APR 2020 09:00:13,111111111111110
850     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6700,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:13,30 APR 2020 09:00:13,1000000000006360,NIL  ,30 APR 2020 09:00:13,111111111111110
851     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6700,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:13,30 APR 2020 09:00:13,1000000000006361,NIL  ,30 APR 2020 09:00:13,111111111111110
852     ,11,FUTCUR,JPYINR    ,27MAY2020,           ,  ,JPYINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,1,1        ,    70.6700,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:13,30 APR 2020 09:00:13,1000000000006362,NIL  ,30 APR 2020 09:00:13,111111111111110
854     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13284,7  ,2,9        ,    75.4225,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:13,30 APR 2020 09:00:13,1000000000006378,NIL  ,30 APR 2020 09:00:13,400063001004112
855     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13284,7  ,2,87       ,    75.4200,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:13,30 APR 2020 09:00:13,1000000000006378,NIL  ,30 APR 2020 09:00:13,400063001004112
856     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13284,7  ,2,5        ,    75.4200,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:13,30 APR 2020 09:00:13,1000000000006378,NIL  ,30 APR 2020 09:00:13,400063001004112
857     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13284,7  ,2,87       ,    75.4150,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:13,30 APR 2020 09:00:13,1000000000006378,NIL  ,30 APR 2020 09:00:13,400063001004112
